pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Fatty acid degradation	0.506572295247725	0.80125260960334	0.0455878202571231	0.251393850313944	0.977170263639262	35	ACSL6,CPT1B,ALDH3A2,ECI1,CPT1C,CPT1A,ALDH1B1,ACSL1,CPT2,ACOX3,ACADSB	Fatty-acid-degradation
Starch and sucrose metabolism	0.555555555555556	0.80125260960334	0.0430173196927508	0.263951516167124	0.923168227564432	21	PGM2L1,PYGM,GANC,GBE1,GAA,AGL,GYG1,GPI,PGM1,UGP2,GYS1,AMY2B	Starch-and-sucrose-metabolism
Pentose and glucuronate interconversions	0.570791527313266	0.80125260960334	0.0445961615888961	0.298308676763533	0.916839268608325	12	SORD,UGDH,CRYL1,RPE,DCXR,UGP2	Pentose-and-glucuronate-interconversions
Nitrogen metabolism	0.632352941176471	0.80125260960334	0.149207542435322	-0.24047619047619	-0.886655523149491	10	GLUD2,CA3,CA6,CA9,CA8,CA13,CA2,GLUL,CA5B,GLUD1	Nitrogen-metabolism
Pentose phosphate pathway	0.632567849686848	0.80125260960334	0.0368389606870506	0.246213374394542	0.879777772292812	24	RBKS,FBP1,ALDOC,GLYCTK,ALDOA,H6PD,IDNK,RPE,GPI,PGM1,PRPS1	Pentose-phosphate-pathway
Pyruvate metabolism	0.71047227926078	0.815265960702699	0.0304894126298511	0.22142577869566	0.83512863793926	31	ACACB,ALDH3A2,ALDH1B1,LDHA,ACACA,HAGH,LDHB,ACYP2,ACSS1,DLAT,PKM,ME1,ALDH9A1	Pyruvate-metabolism
Galactose metabolism	0.729448491155047	0.815265960702699	0.0298484971250709	0.226189097950432	0.79906102354278	22	GLA,GALE,GANC,GALT,GAA,B4GALT1,GALM,PGM1,UGP2,GLB1,GALK1,PFKL,HK1,PFKP,PGM2,G6PC3	Galactose-metabolism
Sulfur metabolism	0.894736842105263	0.926931106471816	0.107554375265169	-0.203791469194313	-0.670371908255903	8	SUOX,TST,PAPSS1,SQOR,ETHE1,BPNT1,MPST,IMPAD1	Sulfur-metabolism
Glyoxylate and dicarboxylate metabolism	0.926931106471816	0.926931106471816	0.0162749990509926	0.172723800316161	0.6171823957077	24	ACO1,HYI,GCSH,GLYCTK,MCEE,PCCA,AFMID,SHMT1,GLUL,MUT,ACAT1,ACO2,MDH1,CS,CAT,PCCB,MDH2,PGP,DLD,GRHPR	Glyoxylate-and-dicarboxylate-metabolism
Oxidative phosphorylation	NA	NA	NA	-0.253569507000327	NA	108	COX6B2,ATP12A,ATP6V1C2,ATP6V1G2,ATP6V0A1,COX6A2,NDUFB3,UQCRC1,NDUFB6,SDHB,NDUFA6,CYC1,NDUFS3,ATP5PD,NDUFS8,NDUFS6,NDUFAB1,NDUFA9,ATP5PF,NDUFB10,COX5A,ATP6V1D,ATP6V0D1,NDUFA2,NDUFA12,NDUFS2,NDUFA13,ATP5F1C,NDUFA8,SDHA,COX7B,NDUFB4,UQCRFS1,COX7A2,ATP5ME,NDUFC2,NDUFA1,NDUFB7,COX6A1,NDUFA7,NDUFB5,UQCRQ,ATP5MC3,ATP6V0B,ATP5MF,COX8A,NDUFB9,ATP6V1A,COX6B1,ATP6V1H,NDUFB11,NDUFB1,NDUFV1,NDUFS7,ATP6V1E1,NDUFV2,ATP5MC1,UQCR10,ATP6V1F,COX17,ATP5PB,NDUFA10,SDHC,COX5B,ATP6V1C1,UQCRH,ATP6AP1,COX11,NDUFS4,NDUFB8,COX15,ATP6V1B2,NDUFA11,COX6C,ATP5F1D,PPA2,NDUFB2,NDUFA4,NDUFS1,ATP5F1A,NDUFA3,NDUFA5,COX7A2L,ATP5F1B,SDHD,UQCRC2,UQCRHL,TCIRG1,PPA1,NDUFV3,ATP5PO	Oxidative-phosphorylation
