Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Chemokine signaling pathway	20/192	2.46068431423133e-06	6.06720890393857e-05	0	0	3.70972726570347	47.9113912875712	LYN;CX3CR1;NCF1;CCL20;STAT1;CCL4L2;PXN;CXCR4;CXCL13;NFKBIA;FGR;TIAM1;CXCR3;CCL5;CCL4;CCL3;XCL1;CCR7;CCR6;CCR4
Kaposi sarcoma-associated herpesvirus infection	20/193	2.66690501272025e-06	6.06720890393857e-05	0	0	3.68809171739673	47.3351521901631	LYN;TCF7L2;CDKN1A;SYK;STAT1;LEF1;HIF1A;NFKBIA;ZFP36;CDK6;CLEC2B;MYC;UBC;IRF7;CYCS;BAX;BID;IL6ST;CALM2;CCR4
Tuberculosis	19/180	3.59443441499622e-06	7.54831227149207e-05	0	0	3.76093651823697	47.1475661900336	CD74;ATP6V0B;FCER1G;ATP6AP1;SYK;STAT1;ITGB2;CORO1A;CTSS;FCGR3A;HLA-DMA;LAMP1;CYCS;BAX;ATP6V0D1;BID;CALM2;CTSD;ATP6V0C
NF-kappa B signaling pathway	14/104	4.13207986656918e-06	8.0575557398099e-05	0	0	4.93479532163743	61.1753236190993	LYN;EDARADD;TNFSF14;SYK;CCL4L2;TNFAIP3;TRAF1;GADD45G;TNFSF13B;NFKBIA;CD40LG;CCL4;LTB;BIRC3
Epstein-Barr virus infection	20/202	5.36158413976494e-06	9.75808313437219e-05	0	0	3.50407068015041	42.5262815696573	LYN;ENTPD1;CDKN1A;SYK;STAT1;TNFAIP3;ISG15;RBPJ;RUNX3;GADD45G;NFKBIA;HLA-DMA;CCND2;CDK6;MYC;IRF7;CYCS;BAX;VIM;BID
Measles	16/139	6.91911925030918e-06	0.0001180574722084	0	0	4.1331938071856	49.1073934914482	STAT1;MX2;MX1;TNFAIP3;NFKBIA;CCND2;CDK6;IL2RB;CD28;IRF7;CYCS;BAX;BID;HSPA1B;SLAMF1;HSPA1A
Protein processing in endoplasmic reticulum	17/171	2.5444438036309e-05	0.000406552991012339	0	0	3.50765267790061	37.1075046245113	PPP1R15A;HSP90AA1;HSPA5;SSR4;SYVN1;RRBP1;PDIA6;HSP90B1;HERPUD1;ERN1;DNAJB1;HSPH1;DDIT3;BAX;P4HB;HSPA1B;HSPA1A
Pathways in cancer	35/531	2.68056917150993e-05	0.000406552991012339	0	0	2.26984530417102	23.8944261693856	PTGER4;CDKN1A;RALA;GSTP1;LEF1;MGST2;CXCR4;HIF1A;HSP90B1;CCND2;MYC;PIM1;CTNNA1;PMAIP1;PIM2;BID;PDGFRB;TCF7L2;HSP90AA1;GSTO1;STAT1;DAPK2;FLT3LG;TRAF1;GADD45G;NFKBIA;CDK6;IL2RB;CKS2;CYCS;BAX;IL6ST;IL7R;CALM2;BIRC3
Lipid and atherosclerosis	19/215	4.52153078300815e-05	0.000649672580926961	0	0	3.08371408264798	30.8497065285807	LYN;HSP90AA1;NCF1;HSPA5;HSP90B1;PYCARD;ERN1;NFKBIA;CD40LG;DDIT3;CCL5;IRF7;CCL3;CYCS;BAX;BID;CALM2;HSPA1B;HSPA1A
Central carbon metabolism in cancer	10/70	5.81596887854399e-05	0.000793879751921254	0	0	5.26089324618736	51.3059042994378	PDGFRB;SLC7A5;LDHB;LDHA;PKM;SCO2;MYC;PGAM1;IDH2;HIF1A
Viral carcinogenesis	18/203	6.81511041311698e-05	0.000885964353705207	0	0	3.09176660103812	29.6617384706255	LYN;CDKN1A;SYK;PXN;TRAF1;RBPJ;NFKBIA;CCND2;CDK6;PKM;YWHAQ;REL;IRF7;PMAIP1;BAX;ATP6V0D1;IL6ST;CCR4
Viral myocarditis	9/60	9.21320275225898e-05	0.00114327470516668	0	0	5.5638614336436	51.7010024323197	HLA-DMA;CD40LG;ITGB2;PRF1;CD28;CYCS;BID;ACTB;ACTG1
Fluid shear stress and atherosclerosis	14/139	0.00011246202343616	0.00133487532165529	0	0	3.54660526315789	32.2489091322862	HSP90AA1;NCF1;DUSP1;GSTO1;GSTP1;MGST2;TXN;ACTB;KLF2;ACTG1;HSP90B1;PECAM1;SQSTM1;CALM2
Cell cycle	13/124	0.000130650294819937	0.00148614710357678	0	0	3.70524711904022	33.1359742586589	CDKN2D;CDKN1A;SMC1A;CDC14A;CDC25B;GADD45G;CCND2;CDK6;TFDP1;YWHAQ;MYC;MCM5;MCM6
Vibrio cholerae infection	8/50	0.000141739286775774	0.00154779301159145	0	0	5.99844889095703	53.1553819934217	ATP6V0B;ATP6AP1;KDELR2;ATP6V0D1;ATP6V0C;ACTB;ACTG1;ATP6V1F
p53 signaling pathway	9/73	0.000423008877530159	0.00444159321406667	0	0	4.43071982055465	34.4183516974367	CDKN1A;CCND2;CDK6;SESN3;PMAIP1;BAX;CYCS;BID;GADD45G
Th17 cell differentiation	11/107	0.000500815512397941	0.00506380129202362	0	0	3.61603246044735	27.4792169883296	NFKBIA;HSP90AA1;HLA-DMA;CD4;STAT1;TBX21;IL2RB;AHR;IL6ST;FOXP3;HIF1A
Small cell lung cancer	10/92	0.000574015666650097	0.00559665274983845	0	0	3.84505021520803	28.695047871995	NFKBIA;CDKN1A;CDK6;MYC;CKS2;BAX;CYCS;TRAF1;BIRC3;GADD45G
Osteoclast differentiation	12/127	0.000611252893836414	0.00573138207431725	0	0	3.2951674982181	24.3842387714123	NFKBIA;SOCS3;FCGR3A;TYROBP;NCF1;SYK;STAT1;ACP5;FOSB;LILRB1;JUNB;SQSTM1
Leishmaniasis	9/77	0.000629822205968928	0.00573138207431725	0	0	4.16922560214951	30.7274970044379	EEF1A1;NFKBIA;FCGR3A;HLA-DMA;MARCKSL1;NCF1;STAT1;ITGB2;PTPN6
Human cytomegalovirus infection	17/225	0.000705920195025162	0.00611021754467809	0	0	2.58971710108074	18.7910089486023	PTGER4;CDKN1A;CCL4L2;PXN;CXCR4;NFKBIA;GNAO1;CDK6;MYC;CCL5;CCL4;EIF4EBP1;CCL3;CYCS;BAX;BID;CALM2
TNF signaling pathway	11/112	0.000737953600269411	0.00611021754467809	0	0	3.43612970134984	24.7800946898221	NFKBIA;SOCS3;CCL20;IRF1;CCL5;TNFAIP3;MAP3K8;TRAF1;TNFRSF1B;JUNB;BIRC3
Cell adhesion molecules	13/148	0.000738597725180868	0.00611021754467809	0	0	3.04274159216688	21.9404706470701	CADM1;ITGB2;ICAM2;HLA-DMA;CD4;CD40LG;SELL;CD8A;CD28;PECAM1;CTLA4;NCAM1;ICOS
DNA replication	6/36	0.000776324138993462	0.00623342617485927	0	0	6.28181818181818	44.9837257299447	RNASEH2B;RNASEH2A;RFC4;RPA3;MCM5;MCM6
Parkinson disease	18/249	0.000835018010505232	0.0064903215497061	0	0	2.47015567214243	17.5086048548403	HSPA5;DUSP1;TUBB;TXN;TUBB4B;COX5A;TUBA4A;ERN1;TUBA1C;TUBA1A;DDIT3;UBC;COX3;CYCS;BAX;VDAC1;SLC25A5;CALM2
Leukocyte transendothelial migration	11/114	0.000855866577983222	0.0064903215497061	0	0	3.36905915815232	23.7969991863393	NCF1;TXK;PXN;ITGB2;PECAM1;CTNNA1;CXCR4;EZR;ARHGAP5;ACTB;ACTG1
Thyroid cancer	6/37	0.000902527995101819	0.00665919304494045	0	0	6.07886468370339	42.6147310401575	TCF7L2;CDKN1A;MYC;LEF1;BAX;GADD45G
Prion disease	19/273	0.000955641946223205	0.00686553292944566	0	0	2.37236390227341	16.4953480917979	EGR1;NCF1;HSPA5;TUBB;TUBB4B;COX5A;TUBA4A;TUBA1C;TUBA1A;DDIT3;CCL5;COX3;CYCS;BAX;VDAC1;NCAM1;SLC25A5;HSPA1B;HSPA1A
Transcriptional misregulation in cancer	15/192	0.00101675009941215	0.00711725069588504	0	0	2.68073046100578	18.4732994051942	CDKN1A;GZMB;TRAF1;RUNX2;GADD45G;CCND2;MAF;MYC;DDIT3;ID2;NFKBIZ;IL2RB;REL;BAX;BIRC3
Hepatitis C	13/157	0.00127571952780057	0.00870678577723888	0	0	2.85123608830505	19.0013356286676	CDKN1A;STAT1;MX2;MX1;NFKBIA;SOCS3;CDK6;YWHAQ;MYC;IRF7;CYCS;BAX;BID
Pathogenic Escherichia coli infection	15/197	0.00131697139515731	0.00876910221653526	0	0	2.60640512699821	17.2867749940993	ARPC1B;TUBB;TUBB4B;ACTB;TUBA4A;ACTG1;PYCARD;NFKBIA;TUBA1C;TUBA1A;CYCS;BAX;PTPN6;EZR;GAPDH
Colorectal cancer	9/86	0.00140312276194146	0.00898081078258109	0	0	3.68019745344378	24.1754194166117	TCF7L2;CDKN1A;RALA;MYC;LEF1;PMAIP1;BAX;CYCS;GADD45G
Necroptosis	13/159	0.00143123306500706	0.00898081078258109	0	0	2.81188564230605	18.4156546580186	HSP90AA1;STAT1;TNFAIP3;HMGB1;PYCARD;BAX;VDAC1;SLC25A5;BID;PPIA;SQSTM1;FTL;BIRC3
Epithelial cell signaling in Helicobacter pylori infection	8/70	0.00144745668290684	0.00898081078258109	0	0	4.05926237259641	26.5392433650636	LYN;NFKBIA;ATP6V0B;ATP6AP1;CCL5;ATP6V0D1;ATP6V0C;ATP6V1F
NOD-like receptor signaling pathway	14/181	0.00162388647923934	0.00985157797405199	0	0	2.64885360857233	17.0134091000603	GBP5;HSP90AA1;STAT1;TNFAIP3;TXN;PYCARD;NFKBIA;CCL5;IRF7;VDAC1;CARD16;GBP1;CTSB;BIRC3
Human papillomavirus infection	21/331	0.00169810227780582	0.0100778678661084	0	0	2.14925661531856	13.7084830221967	PTGER4;PDGFRB;TCF7L2;CDKN1A;ATP6V0B;ATP6AP1;STAT1;MX2;PXN;MX1;ISG15;RBPJ;CCND2;CDK6;PKM;IRF1;EIF4EBP1;BAX;ATP6V0D1;ATP6V0C;ATP6V1F
Glutathione metabolism	7/57	0.00186710482432248	0.0106191586883341	0	0	4.39986991869919	27.6459942401479	GPX1;GPX4;GSTO1;GSTP1;IDH2;SMS;MGST2
Legionellosis	7/57	0.00186710482432248	0.0106191586883341	0	0	4.39986991869919	27.6459942401479	PYCARD;EEF1A1;NFKBIA;ITGB2;CYCS;HSPA1B;HSPA1A
Endometrial cancer	7/58	0.0020675166487843	0.0115190213289411	0	0	4.31337478080663	26.662725402226	TCF7L2;CDKN1A;MYC;LEF1;CTNNA1;BAX;GADD45G
Th1 and Th2 cell differentiation	9/92	0.00225009884223821	0.0122855396786206	0	0	3.4130977417009	20.808909919578	NFKBIA;HLA-DMA;CD4;MAF;STAT1;TBX21;IL2RB;RBPJ;RUNX3
Human immunodeficiency virus 1 infection	15/212	0.00269632285894206	0.0144332576566898	0	0	2.40606628254125	14.2339665286083	APOBEC3C;APOBEC3G;APOBEC3H;PXN;CXCR4;TNFRSF1B;SAMHD1;NFKBIA;GNAO1;CD4;CFL1;CYCS;BAX;BID;CALM2
Intestinal immune network for IgA production	6/48	0.00357121601608676	0.0187488840844555	0	0	4.48423005565863	25.267959784961	HLA-DMA;CD40LG;CD28;CXCR4;ICOS;TNFSF13B
Glycolysis / Gluconeogenesis	7/67	0.00470741477480884	0.0242476270476003	0	0	3.66466124661247	19.6375138628697	LDHB;LDHA;PKM;PGAM1;ENO1;FBP1;GAPDH
JAK-STAT signaling pathway	12/162	0.00481273351336997	0.0243310416509259	0	0	2.52170491803279	13.4570532250147	PDGFRB;SOCS3;CDKN1A;CCND2;STAT1;MYC;IL2RB;PIM1;PTPN6;STAM;IL6ST;IL7R
Hippo signaling pathway	12/163	0.00505297575601403	0.024699540809568	0	0	2.50487460644881	13.2452207130553	TCF7L2;CCND2;YWHAQ;RASSF4;MYC;ID2;ITGB2;LEF1;CTNNA1;ACTB;ACTG1;BIRC3
T cell receptor signaling pathway	9/104	0.00513328340148984	0.024699540809568	0	0	2.98011505108612	15.711195710528	NFKBIA;CD4;CD40LG;CD8A;CD28;CTLA4;MAP3K8;PTPN6;ICOS
Amyotrophic lateral sclerosis	21/364	0.0051570469822175	0.024699540809568	0	0	1.93911508030833	10.2140776197842	RANBP2;GPX1;HSPA5;TUBB;TUBB4B;TNFRSF1B;COX5A;ACTB;TUBA4A;ACTG1;ERN1;TUBA1C;TUBA1A;DDIT3;COX3;CYCS;BAX;VDAC1;PFN1;BID;SQSTM1
Autoimmune thyroid disease	6/53	0.00586483603047215	0.0276051764882568	0	0	4.00614810721194	20.5867167932627	HLA-DMA;CD40LG;PRF1;CD28;CTLA4;GZMB
Allograft rejection	5/38	0.00615006978535851	0.0279828175233812	0	0	4.75050341338834	24.186199312054	HLA-DMA;CD40LG;PRF1;CD28;GZMB
Primary immunodeficiency	5/38	0.00615006978535851	0.0279828175233812	0	0	4.75050341338834	24.186199312054	CD4;CD40LG;CD8A;ICOS;IL7R
Hepatocellular carcinoma	12/168	0.00640134260215234	0.0286486316456982	0	0	2.42395964691047	12.244020176928	TCF7L2;CDKN1A;CDK6;GSTO1;MYC;GSTP1;LEF1;MGST2;BAX;ACTB;ACTG1;GADD45G
Tight junction	12/169	0.00670228975420332	0.0295116952080243	0	0	2.40839511329226	12.0547546472747	TIAM1;TUBA1C;MYL6;TUBA1A;ARPC1B;RDX;MYL6B;EZR;RAPGEF6;ACTB;TUBA4A;ACTG1
HIF-1 signaling pathway	9/109	0.00695539982743095	0.0301400659188674	0	0	2.83037520391517	14.0619747199597	LDHB;LDHA;CDKN1A;PFKFB3;EIF4EBP1;ENO1;TIMP1;HIF1A;GAPDH
FoxO signaling pathway	10/131	0.00785725248392428	0.0335160926267395	0	0	2.60046994004213	12.602705034069	CDKN2D;CDKN1A;CCND2;PLK2;FBXO25;IL7R;SGK1;S1PR4;KLF2;GADD45G
Toxoplasmosis	9/112	0.00826451567467872	0.0347109658336506	0	0	2.74750946324775	13.1764623330191	NFKBIA;GNAO1;HLA-DMA;CD40LG;STAT1;CYCS;HSPA1B;BIRC3;HSPA1A
Human T-cell leukemia virus 1 infection	14/219	0.00883123381565643	0.0365291944193061	0	0	2.1535783055199	10.1852636247049	EGR1;CDKN1A;ITGB2;NFKBIA;HLA-DMA;ZFP36;CD4;CCND2;MYC;IL2RB;TSPO;BAX;VDAC1;SLC25A5
Graft-versus-host disease	5/42	0.00941827689413711	0.0383759640611855	0	0	4.23605939813395	19.7616539446836	HLA-DMA;PRF1;CD28;GZMB;KLRC1
Arrhythmogenic right ventricular cardiomyopathy	7/77	0.00999261571934076	0.0401174131085298	0	0	3.13951219512195	14.4603071198118	TCF7L2;LEF1;LMNA;CTNNA1;ATP2A2;ACTB;ACTG1
Type I diabetes mellitus	5/43	0.0103914777076296	0.0411141074519258	0	0	4.12437089482214	18.835050219139	HLA-DMA;PRF1;ICA1;CD28;GZMB
Mineral absorption	6/60	0.0106651885056966	0.0412250620109752	0	0	3.48556998556999	15.8271725018944	MT2A;ATP1B3;ATP2B1;ATOX1;MT1E;FTL
Prostate cancer	8/97	0.0107215362739166	0.0412250620109752	0	0	2.82384804011273	12.8075651141184	PDGFRB;NFKBIA;TCF7L2;CDKN1A;HSP90AA1;GSTP1;LEF1;HSP90B1
Cytosolic DNA-sensing pathway	6/63	0.0133942526740058	0.0507865413889385	0	0	3.30160628844839	14.2395953865009	PYCARD;NFKBIA;CCL4L2;CCL5;CCL4;IRF7
Galactose metabolism	4/31	0.0149742427664595	0.0559995654142938	0	0	4.63885892364857	19.4898118356358	B4GALT1;UGP2;GAA;GLA
Toll-like receptor signaling pathway	8/104	0.0158552227493286	0.0584929163590095	0	0	2.61699239956569	10.8454872963613	NFKBIA;STAT1;CCL4L2;CCL5;CCL4;IRF7;CCL3;MAP3K8
Acute myeloid leukemia	6/67	0.0177448016317791	0.0645910779396758	0	0	3.08446880987865	12.4355377630252	TCF7L2;MYC;LEF1;PIM1;EIF4EBP1;PIM2
Malaria	5/50	0.0191754174858804	0.0681863207811295	0	0	3.48154150909418	13.7664543567036	KLRK1;CD40LG;KLRB1;ITGB2;PECAM1
Regulation of actin cytoskeleton	13/218	0.0192320391946776	0.0681863207811295	0	0	1.99646761984861	7.88839830365647	PDGFRB;ARPC1B;RDX;PXN;ITGB2;CXCR4;ITGAE;ACTB;ACTG1;TIAM1;CFL1;PFN1;EZR
PD-L1 expression and PD-1 checkpoint pathway in cancer	7/89	0.020889909617317	0.0731146836606094	0	0	2.67840571088638	10.3613831105161	NFKBIA;CD4;STAT1;CD28;PTPN6;HIF1A;BATF
Shigellosis	14/246	0.0222373767621809	0.0768456184313339	0	0	1.90026656079855	7.23237798427771	ARPC1B;PXN;ACTB;ACTG1;PYCARD;NFKBIA;CAPNS1;CCL5;UBC;CYCS;BAX;VDAC1;PFN1;SQSTM1
Adherens junction	6/71	0.0229772521379804	0.0784098729208581	0	0	2.89405594405594	10.9199982982643	TCF7L2;LEF1;CTNNA1;PTPN6;ACTB;ACTG1
Riboflavin metabolism	2/8	0.0238745780346416	0.0804661704130515	0	0	10.4150537634409	38.8996120131016	ACP5;BLVRB
Cellular senescence	10/156	0.0241965628167998	0.0805568493778824	0	0	2.15238606858268	8.01020094064172	CDKN1A;CCND2;CDK6;MYC;EIF4EBP1;VDAC1;SLC25A5;SQSTM1;CALM2;GADD45G
Autophagy	9/137	0.0274966348676606	0.0893640633198971	0	0	2.20801896411093	7.93493931491015	ERN1;LAMP1;DAPK2;DDIT4;HMGB1;SQSTM1;HIF1A;CTSD;CTSB
Yersinia infection	9/137	0.0274966348676606	0.0893640633198971	0	0	2.20801896411093	7.93493931491015	PYCARD;NFKBIA;CD4;CD8A;ARPC1B;PXN;ACTB;ACTG1;SKAP2
Glioma	6/75	0.0291572889483292	0.0936463515634573	0	0	2.72571993224167	9.63555719436035	PDGFRB;CDKN1A;CDK6;BAX;CALM2;GADD45G
Hepatitis B	10/162	0.0303474168186126	0.0957269330940638	0	0	2.06677846577227	7.22348142430925	NFKBIA;CDKN1A;YWHAQ;ATP6AP1;STAT1;MYC;IRF7;CYCS;BAX;BID
Chronic myeloid leukemia	6/76	0.0308570333783063	0.0957269330940638	0	0	2.68664192949907	9.34518994792815	NFKBIA;CDKN1A;CDK6;MYC;BAX;GADD45G
Pancreatic cancer	6/76	0.0308570333783063	0.0957269330940638	0	0	2.68664192949907	9.34518994792815	CDKN1A;RALA;CDK6;STAT1;BAX;GADD45G
Fc gamma R-mediated phagocytosis	7/97	0.0316076178598069	0.0969537042216549	0	0	2.43931345980126	8.42625980784701	LYN;FCGR3A;MARCKSL1;NCF1;SYK;ARPC1B;CFL1
Synaptic vesicle cycle	6/78	0.0344475601696978	0.1043156032089	0	0	2.61174242424242	8.79717668506154	ATP6V0B;AP2S1;ATP6V0D1;ATP6V0C;SLC1A7;ATP6V1F
Hematopoietic cell lineage	7/99	0.0347718677363	0.1043156032089	0	0	2.38603746907034	8.01457248599566	HLA-DMA;CD4;CD8A;CD7;FLT3LG;CD59;IL7R
Thyroid hormone signaling pathway	8/121	0.0353020975416381	0.104755137270296	0	0	2.2213254158139	7.42769657242232	TBC1D4;STAT1;MYC;ATP2A2;ATP1B3;HIF1A;ACTB;ACTG1
Bladder cancer	4/41	0.0378541551819458	0.111120261985712	0	0	3.38336394647074	11.0771827037267	CDKN1A;MYC;DAPK2;TYMP
C-type lectin receptor signaling pathway	7/104	0.0435801336658521	0.126567835008273	0	0	2.26245914005532	7.08863263828381	PYCARD;NFKBIA;FCER1G;SYK;STAT1;IRF1;CALM2
Basal cell carcinoma	5/63	0.0459954643748294	0.132176439729773	0	0	2.69937964567149	8.31196351453901	TCF7L2;CDKN1A;LEF1;BAX;GADD45G
Collecting duct acid secretion	3/27	0.0503634987539795	0.142231066258396	0	0	3.90831987075929	11.6799693685944	ATP6V0D1;ATP6V0C;ATP6V1F
Glycosphingolipid biosynthesis	4/45	0.0506090153415439	0.142231066258396	0	0	3.05264819638488	9.1079591531434	B4GALT1;HEXA;NAGA;GLA
Inflammatory bowel disease	5/65	0.0514401987288203	0.142231066258396	0	0	2.60913019989195	7.74216423770465	HLA-DMA;MAF;STAT1;TBX21;FOXP3
Drug metabolism	7/108	0.0515782987530447	0.142231066258396	0	0	2.17240602108991	6.44043276869535	DUT;GSTO1;GSTP1;IMPDH2;NME2;MGST2;TYMP
Oxidative phosphorylation	8/133	0.0560870904780475	0.150862489820263	0	0	2.00682736156352	5.78136782027233	ATP6V0B;ATP6AP1;PPA1;COX3;ATP6V0D1;ATP6V0C;COX5A;ATP6V1F
Proteoglycans in cancer	11/205	0.0562063599169741	0.150862489820263	0	0	1.78028245060489	5.12494424333099	TIAM1;CDKN1A;MYC;RDX;PXN;FLNA;PTPN6;EZR;HIF1A;ACTB;ACTG1
Gap junction	6/88	0.0563662049877904	0.150862489820263	0	0	2.29204941400063	6.5916716805449	PDGFRB;TUBA1C;TUBA1A;TUBB;TUBB4B;TUBA4A
Coronavirus disease	12/232	0.059548264969352	0.157831809093525	0	0	1.71308494783905	4.83255802350744	NFKBIA;SYK;RPS18;STAT1;RPS8;RPLP1;MX2;RPLP0;MX1;ISG15;IL6ST;RPS12
Pathways of neurodegeneration	21/475	0.0682524351377126	0.17880904700574	0	0	1.45647122637015	3.9099584205818	GPX1;HSPA5;TUBB;ATP2A2;TUBB4B;TNFRSF1B;COX5A;TUBA4A;ERN1;TUBA1C;TUBA1A;DDIT3;UBC;COX3;CYCS;BAX;VDAC1;BID;SLC25A5;SQSTM1;CALM2
Cysteine and methionine metabolism	4/50	0.0694532552897551	0.17880904700574	0	0	2.72013507809202	7.25487590756465	LDHB;LDHA;ADI1;SMS
Salivary secretion	6/93	0.0698750388999041	0.17880904700574	0	0	2.15976265114196	5.747229471711	CST3;ATP1B3;ADRB2;ATP2B1;LYZ;CALM2
Alzheimer disease	17/369	0.0702537385640296	0.17880904700574	0	0	1.51879226145755	4.03336814546885	TUBB;ATP2A2;TUBB4B;COX5A;TUBA4A;RTN4;ERN1;TUBA1C;TUBA1A;DDIT3;COX3;CYCS;VDAC1;BID;SLC25A5;CALM2;GAPDH
Asthma	3/31	0.0707376449693036	0.17880904700574	0	0	3.34929609969998	8.87153977164586	HLA-DMA;FCER1G;CD40LG
IL-17 signaling pathway	6/94	0.0727824714060852	0.181996595584608	0	0	2.13510920897285	5.59458423599311	NFKBIA;HSP90AA1;CCL20;TNFAIP3;FOSB;HSP90B1
Melanoma	5/72	0.0733319615908679	0.181996595584608	0	0	2.33568784924647	6.10258881178783	PDGFRB;CDKN1A;CDK6;BAX;GADD45G
Gastric acid secretion	5/76	0.0877936754897009	0.213997084006146	0	0	2.20364325336134	5.36094797321098	ATP1B3;EZR;CALM2;ACTB;ACTG1
Pertussis	5/76	0.0877936754897009	0.213997084006146	0	0	2.20364325336134	5.36094797321098	PYCARD;IRF1;ITGB2;CFL1;CALM2
Bacterial invasion of epithelial cells	5/77	0.0916251673376637	0.221359917550285	0	0	2.17292454529083	5.19339677200884	ARPC1B;PXN;CTNNA1;ACTB;ACTG1
Pyrimidine metabolism	4/56	0.0961368141886328	0.229506839565547	0	0	2.40552651232263	5.63370208791703	ENTPD1;DUT;NME2;TYMP
Spliceosome	8/150	0.0966787053114942	0.229506839565547	0	0	1.76501353397256	4.12371075273943	SNRPD1;EIF4A3;SNRPE;RP9;BCAS2;U2SURP;HSPA1B;HSPA1A
Huntington disease	14/306	0.0978077959177165	0.230185588668419	0	0	1.50506939437635	3.49891156799384	GPX1;TUBB;TUBB4B;COX5A;TUBA4A;ERN1;TUBA1C;TUBA1A;COX3;AP2S1;CYCS;BAX;VDAC1;SLC25A5
Other glycan degradation	2/18	0.106493670697687	0.248485231627937	0	0	3.90362903225806	8.74283976378455	HEXA;MAN2B1
B cell receptor signaling pathway	5/81	0.107789257910395	0.24937684245371	0	0	2.0581335835537	4.5846515971668	LYN;NFKBIA;SYK;LILRB1;PTPN6
Non-alcoholic fatty liver disease	8/155	0.111133722928914	0.254953834954567	0	0	1.70453588601564	3.74490129310286	ERN1;SOCS3;DDIT3;COX3;CYCS;BAX;BID;COX5A
Glucagon signaling pathway	6/107	0.116677454338776	0.265441208620715	0	0	1.85903947537611	3.99385249478069	LDHB;LDHA;PKM;PGAM1;CALM2;FBP1
