pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Butanoate metabolism	0.416756176154672	0.64263014527845	0.0573667426768556	0.309885315048143	1.05191116689511	18	ACSM3,AACS,ALDH5A1,BDH1,ACAT1,HMGCS1,BDH2,HMGCL	Butanoate-metabolism
Pentose phosphate pathway	0.461855670103093	0.64263014527845	0.0507027937029348	0.276867517053345	1.00979450695832	24	RBKS,ALDOC,H6PD,ALDOA,IDNK,FBP1,GLYCTK,PGM1,RPIA,PRPS1,PGM2,RPE,PGLS,PGD,TKT,PFKM,PFKP,GPI	Pentose-phosphate-pathway
Glycolysis / Gluconeogenesis	0.462776659959759	0.64263014527845	0.0494904866135495	0.247022483559311	1.0135498605884	43	ALDOC,ENO3,ALDH3A2,LDHA,PGK1,BPGM,ALDH1B1,LDHB,GAPDH,GALM,ADPGK,ENO1,ALDOA,MINPP1,ENO2,PKM,ACSS1,FBP1,TPI1,DLAT,PGM1,G6PC3,PGM2,ALDH9A1,PCK2,PFKM,PFKP,GPI,ACSS2,ADH5,PFKL	Glycolysis-Gluconeogenesis
Galactose metabolism	0.473516949152542	0.64263014527845	0.0508054139066364	0.288713485917016	1.00475882961193	20	GLA,GALE,GANC,GALM,B4GALT1,GALT,GAA,PGM1,GLB1,UGP2,G6PC3,PGM2,PFKM,PFKP,GALK1,PFKL,HK1	Galactose-metabolism
Fatty acid degradation	0.53448275862069	0.663646328096456	0.0432768714901103	0.24298683560645	0.962665983880066	34	ACSL6,ACSL1,ACOX3,ACADSB,ALDH3A2,CPT1A,ECI1,ALDH1B1,ACAT1	Fatty-acid-degradation
Glyoxylate and dicarboxylate metabolism	0.585263157894737	0.663646328096456	0.0408229003677776	0.259273638580809	0.919287557209303	22	ACO1,GCSH,GLUL,HYI,ACAT1,MCEE,AFMID,PCCA,MUT,GLYCTK,SHMT2,PCCB,SHMT1,CAT,ACO2,CS,MDH2,ACAT2,MDH1,GRHPR	Glyoxylate-and-dicarboxylate-metabolism
Sulfur metabolism	0.593788819875776	0.663646328096456	0.0477342401407188	0.347387239187988	0.894667185642719	7	MPST,IMPAD1,BPNT1	Sulfur-metabolism
Pyruvate metabolism	0.834853090172239	0.88123381740403	0.0211456362513594	0.183768763442509	0.717718483198484	32	ACACB,ALDH3A2,LDHA,ALDH1B1,LDHB,ACAT1,ACACA,HAGH,ME1,ACYP2,PKM,ACSS1,DLAT	Pyruvate-metabolism
Pentose and glucuronate interconversions	0.896551724137931	0.896551724137931	0.134273452883202	-0.161764705882353	-0.651091160390672	11	XYLB,ISPD,GUSB,AKR1B1,AKR1A1,RPE,UGP2,DCXR,CRYL1,SORD,UGDH	Pentose-and-glucuronate-interconversions
Oxidative phosphorylation	NA	NA	NA	-0.240380925287038	NA	108	NDUFA4L2,ATP6V1G2,ATP12A,ATP6V1G3,CYC1,NDUFS3,NDUFB6,NDUFA12,COX6A2,NDUFS8,ATP6V0D1,SDHB,NDUFB3,UQCRC1,NDUFAB1,NDUFA9,COX5A,ATP5F1C,SDHC,UQCRFS1,NDUFA8,NDUFB4,NDUFB5,ATP5MF,NDUFA7,ATP6V1D,NDUFB10,NDUFA2,NDUFA6,NDUFS2,NDUFS6,COX8A,COX7B,ATP6V1B2,ATP5ME,NDUFB7,COX11,UQCRQ,ATP5PD,NDUFS7,ATP6V1H,ATP5MC3,NDUFB1,COX6A1,NDUFA13,COX17,ATP5PF,NDUFA1,NDUFV2,UQCRHL,ATP6V0B,ATP6V1E1,NDUFS4,ATP6V1A,COX7A2,ATP6V1C2,NDUFA10,SDHA,NDUFC2,NDUFV1,NDUFB8,ATP5F1D,ATP5PB,UQCR10,ATP5F1B,NDUFB11,NDUFB9,UQCRC2,COX5B,COX6B1,ATP6AP1,ATP6V1F,ATP5PO,ATP5F1A,COX6C,ATP5F1E,TCIRG1,ATP6V1C1,NDUFA3,ATP5MC1,COX7A2L,ATP5MG,NDUFA4,NDUFA5,SDHD,NDUFV3,UQCR11,NDUFB2,NDUFA11,NDUFC1,PPA2,PPA1,NDUFS1,COX15	Oxidative-phosphorylation
