pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Glycolysis / Gluconeogenesis	0.251755265797392	0.457736846904349	0.0789209638180035	-0.448761818203403	-1.10853904152263	68	ADH5,ALDH9A1,PGM2,ALDOA,ENO2,DLAT,PFKL,MINPP1,ALDH3A2,GPI,PKM,FBP1,ALDOC,HK1,PCK2,PGAM1,PGM1,BPGM,ALDH1B1,DLD,PDHA1,ACSS2,LDHB,G6PC3,PDHB,GAPDH,ENO3,PFKM	Glycolysis-Gluconeogenesis
Pyruvate metabolism	0.317766497461929	0.529610829103215	0.0676760401641789	-0.460772016380037	-1.09496365343325	39	ALDH9A1,GLO1,DLAT,FH,ME2,ALDH3A2,PKM,GRHPR,MDH2,PCK2,ALDH1B1,ACYP2,DLD,PDHA1,ACSS2,ACAT2,ACACB,LDHB,PDHB,MDH1	Pyruvate-metabolism
Starch and sucrose metabolism	0.48118006103764	0.702527924750147	0.0482149710025564	-0.435442896113362	-1.02670240290117	35	GAA,PGM2,PYGB,GYS1,AGL,GPI,GANC,GYG1,GBE1,HK1,PGM1	Starch-and-sucrose-metabolism
Glyoxylate and dicarboxylate metabolism	0.491769547325103	0.702527924750147	0.0477342401407188	-0.438429036556189	-1.01041228621409	28	CAT,ACO1,GCSH,HYI,MUT,PCCA,GRHPR,MCEE,MDH2,GLYCTK,CS,DLD,ACAT2	Glyoxylate-and-dicarboxylate-metabolism
Galactose metabolism	0.591419816138917	0.746173469387755	0.0389556479965885	-0.411022858529667	-0.955977002043412	31	AKR1B1,GAA,GALT,PGM2,PFKL,GALK1,GANC,GLB1,HK1,PGM1	Galactose-metabolism
Fructose and mannose metabolism	0.596938775510204	0.746173469387755	0.0384786917635432	-0.408124132871994	-0.956092853440447	33	AKR1B1,FPGT,MPI,ENOSF1,PMM1,ALDOA,PFKL,SORD,FUK,FBP1	Fructose-and-mannose-metabolism
Butanoate metabolism	0.690329218106996	0.812152021302348	0.0319980480340634	-0.388476615804873	-0.895290942861197	28	BDH2,HADHA,HMGCL,HADH,ACSM3,ECHS1,ALDH5A1,BDH1,ACAT2,ACADS,OXCT1	Butanoate-metabolism
Inositol phosphate metabolism	0.854709418837675	0.949677132041862	0.0190041999938594	-0.337586030484853	-0.837731629752358	73	PIP4K2C,PLCB2,SACM1L,MTMR2,IPPK,PIK3CG,IMPA1,MTM1,INPP5B,MINPP1,MTMR1,MTMR8,PLCB3,PIP4K2B,PIKFYVE,PIK3C2A,PIK3CD,ISYNA1,MTMR6,PLCG1,PI4K2A,PLCH2,MTMR14,SYNJ1,CDIPT,INPP4A,PIK3C2B,MTMR4,PLCB1,INPP5K	Inositol-phosphate-metabolism
Fatty acid biosynthesis	0.971830985915493	0.980725623582766	0.0155348639580133	-0.267366169867149	-0.556178266955911	13	ACSL5,ACSL3,ACSL6	Fatty-acid-biosynthesis
Sulfur metabolism	0.980725623582766	0.980725623582766	0.0180905963991599	-0.286917915286867	-0.552568585887245	9	PAPSS1	Sulfur-metabolism
