Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Prolactin signaling pathway	5/70	0.00479900008219455	0.0167617249247665	0	0	4.9005994005994	26.1660041332063	SOCS3;CCND2;STAT1;FOS;PIK3R1
p53 signaling pathway	5/73	0.00573471428136315	0.019743802025836	0	0	4.68368029029794	24.1734919752265	CDKN1A;CCND2;CD82;SESN3;GADD45B
Autophagy	7/137	0.00586377213256613	0.0199037899147667	0	0	3.44140271493213	17.6852383770406	LAMP1;CTSL;DDIT4;PIK3R1;HMGB1;HIF1A;CTSB
Chronic myeloid leukemia	5/76	0.00679216697177662	0.0224234553451804	0	0	4.48509237241632	22.3895149531008	NFKBIA;CDKN1A;GADD45B;MYC;PIK3R1
Pancreatic cancer	5/76	0.00679216697177662	0.0224234553451804	0	0	4.48509237241632	22.3895149531008	CDKN1A;RALA;GADD45B;STAT1;PIK3R1
Cholesterol metabolism	4/50	0.00769900792511482	0.0247394787993689	0	0	5.52722667792317	26.89915398407	NPC2;APOC1;TSPO;APOE
Malaria	4/50	0.00769900792511482	0.0247394787993689	0	0	5.52722667792317	26.89915398407	KLRK1;CD40LG;IFNG;ITGB2
ErbB signaling pathway	5/85	0.0107704259304281	0.0341535874899102	0	0	3.97869318181818	18.0272648086752	CDKN1A;MYC;EIF4EBP1;PIK3R1;AREG
Cellular senescence	7/156	0.0115728119519843	0.0362213984471198	0	0	2.99964907663289	13.3757253860755	CDKN1A;CCND2;GADD45B;MYC;EIF4EBP1;PIK3R1;CALM2
Glutathione metabolism	4/57	0.0121310070029877	0.0370072492116462	0	0	4.79550589241009	21.1577266410023	GPX1;GPX4;GSTP1;SMS
Legionellosis	4/57	0.0121310070029877	0.0370072492116462	0	0	4.79550589241009	21.1577266410023	NFKBIA;ITGB2;HSPA1B;HSPA1A
Cell cycle	6/124	0.0134276308517721	0.0404507379409635	0	0	3.24115276320875	13.9707967568451	CDKN2D;CDKN1A;CCND2;GADD45B;MYC;CDC25B
Hepatitis B	7/162	0.0140098759967612	0.0416837051261659	0	0	2.88264811300864	12.3031213039806	NFKBIA;CDKN1A;STAT1;MYC;IRF7;PIK3R1;FOS
Hippo signaling pathway	7/163	0.0144491500220224	0.042466404333017	0	0	2.86402295961119	12.1352080695084	CCND2;MYC;ID2;ITGB2;LEF1;AREG;BIRC3
Viral carcinogenesis	8/203	0.0148863579543576	0.043224244180725	0	0	2.62187473728457	11.0310399555032	NFKBIA;CDKN1A;CCND2;PKM;IRF7;PIK3R1;RBPJ;IL6ST
Salivary secretion	5/93	0.015439326872608	0.0442961640035538	0	0	3.61551800472255	15.0797374674202	CST3;ATP1B3;ADRB2;LYZ;CALM2
Proteoglycans in cancer	8/205	0.0157035704548954	0.0445242409368211	0	0	2.59499043022385	10.7792455674786	TIAM1;CDKN1A;CTSL;MYC;PLAUR;FLNA;PIK3R1;HIF1A
Aldosterone-regulated sodium reabsorption	3/37	0.0199234855678652	0.0558320932773896	0	0	5.5938330170778	21.9046449399548	ATP1B3;PIK3R1;SGK1
cAMP signaling pathway	8/216	0.0207877238146384	0.0573218263580839	0	0	2.45636822194199	9.5144786601187	NFKBIA;TIAM1;FXYD1;ATP1B3;PIK3R1;FOS;ADRB2;CALM2
Estrogen signaling pathway	6/137	0.0209307913672672	0.0573218263580839	0	0	2.91757217097247	11.2808918011859	PIK3R1;FOS;CALM2;HSPA1B;HSP90B1;HSPA1A
Amoebiasis	5/102	0.0221178705137339	0.059226742153443	0	0	3.27855134556166	12.4957701983629	IFNG;IL1R2;PRDX1;ITGB2;PIK3R1
Longevity regulating pathway	5/102	0.0221178705137339	0.059226742153443	0	0	3.27855134556166	12.4957701983629	SESN3;EIF4EBP1;PIK3R1;HSPA1B;HSPA1A
Renin secretion	4/69	0.0229735638696291	0.0608420757426441	0	0	3.90779188449091	14.7457053558391	PTGER4;ADRB2;CALM2;CTSB
C-type lectin receptor signaling pathway	5/104	0.0238205804363386	0.0623995639691043	0	0	3.21199003017185	12.0038663176695	NFKBIA;FCER1G;STAT1;PIK3R1;CALM2
PI3K-Akt signaling pathway	11/354	0.024250620520307	0.0628430058644516	0	0	2.05417720541386	7.64012813529879	CDKN1A;CCND2;MYC;DDIT4;EIF4EBP1;FLT3LG;PIK3R1;SGK1;IL7R;AREG;HSP90B1
Bladder cancer	3/41	0.0261188053037317	0.0669641710446738	0	0	5.00398981324278	18.2400418389841	CDKN1A;MYC;TYMP
Glucagon signaling pathway	5/107	0.026529439299626	0.0673009986443144	0	0	3.11704227145404	11.3133056898958	LDHB;LDHA;PKM;PGAM1;CALM2
Breast cancer	6/147	0.0283418155610453	0.0711497661480409	0	0	2.70926606140412	9.65424469526962	CDKN1A;GADD45B;MYC;LEF1;PIK3R1;FOS
PPAR signaling pathway	4/74	0.0287973676071717	0.0715480989002925	0	0	3.62773925104022	12.8693008716756	GK;UBC;DBI;PLIN2
Glioma	4/75	0.0300577463561008	0.0731708774931342	0	0	3.57646200829573	12.5341934618844	CDKN1A;GADD45B;PIK3R1;CALM2
Thyroid hormone synthesis	4/75	0.0300577463561008	0.0731708774931342	0	0	3.57646200829573	12.5341934618844	GPX1;HSPA5;ATP1B3;HSP90B1
Chemical carcinogenesis	8/239	0.0349926435683641	0.0838635360073524	0	0	2.20918316656022	7.40654597557126	MYC;GSTP1;EIF4EBP1;PIK3R1;FOS;AHR;ADRB2;HSP90B1
Type II diabetes mellitus	3/46	0.035146129198102	0.0838635360073524	0	0	4.42100525131283	14.8025901116079	SOCS3;PKM;PIK3R1
Human papillomavirus infection	10/331	0.0362944423918566	0.0857545158474259	0	0	1.99109630589227	6.60265584637553	PTGER4;CDKN1A;CCND2;PKM;STAT1;MX1;EIF4EBP1;ISG15;PIK3R1;RBPJ
Pyruvate metabolism	3/47	0.0371208037849165	0.0868554729336396	0	0	4.32030791788856	14.2292698915722	LDHB;LDHA;PKM
B cell receptor signaling pathway	4/81	0.0382980565841592	0.0887483811229074	0	0	3.29676795696213	10.7552311404319	NFKBIA;CD79A;FOS;PIK3R1
Thyroid hormone signaling pathway	5/121	0.0417203772483751	0.0957581992081753	0	0	2.73888826690551	8.70080604636194	STAT1;MYC;ATP1B3;PIK3R1;HIF1A
Parkinson disease	8/249	0.0428350429121003	0.0973891069982657	0	0	2.1164274539147	6.66759040901764	TUBA1B;TUBA1A;HSPA5;DUSP1;UBC;TXN;TUBB4B;CALM2
Cysteine and methionine metabolism	3/50	0.0433776766781525	0.097701122237708	0	0	4.04392587508579	12.6890723945464	LDHB;LDHA;SMS
Hepatocellular carcinoma	6/168	0.0490555234333103	0.109076278453751	0	0	2.35553142719266	7.1014620145369	CDKN1A;GADD45B;MYC;GSTP1;LEF1;PIK3R1
Protein export	2/23	0.0497694342699488	0.109076278453751	0	0	6.02235492267647	18.0691982057192	HSPA5;SEC11C
Human immunodeficiency virus 1 infection	7/212	0.0497858532361519	0.109076278453751	0	0	2.1739837398374	6.52200427965227	NFKBIA;CD4;APOBEC3G;PIK3R1;FOS;TNFRSF1B;CALM2
MicroRNAs in cancer	9/310	0.0559075273590758	0.121384811653489	0	0	1.90673631753803	5.49913479427009	CDKN1A;ZEB2;CCND2;MYC;DDIT4;PIM1;PIK3R1;VIM;CDC25B
TGF-beta signaling pathway	4/94	0.0601563584423826	0.12944359271977	0	0	2.81869830996045	7.92282013237114	IFNG;MYC;ID2;ID3
Yersinia infection	5/137	0.0644154017285175	0.137381520500644	0	0	2.40493408107044	6.59529727760422	NFKBIA;CD4;PIK3R1;FOS;SKAP2
Choline metabolism in cancer	4/98	0.0679705740284491	0.143692178428563	0	0	2.69820285065069	7.25460512607848	EIF4EBP1;PIK3R1;FOS;HIF1A
AGE-RAGE signaling pathway in diabetic complications	4/100	0.0720651249223321	0.1510234357068	0	0	2.64172060409924	6.94821405497925	STAT1;PIM1;CYBB;PIK3R1
Signaling pathways regulating pluripotency of stem cells	5/143	0.0744059716963836	0.154584820507142	0	0	2.29966591379635	5.97503584479669	MYC;ID2;ID3;PIK3R1;IL6ST
Basal cell carcinoma	3/63	0.0759829403794335	0.156511868644816	0	0	3.16564516129032	8.15864769876335	CDKN1A;GADD45B;LEF1
Neutrophil extracellular trap formation	6/189	0.07719814992518	0.157667407898037	0	0	2.08298179099696	5.33530745602016	FCGR3A;NCF1;ITGB2;CYBB;PIK3R1;HMGB1
Parathyroid hormone synthesis, secretion and action	4/106	0.0850809129051771	0.171090134506373	0	0	2.48556380480995	6.12480840954776	NR4A2;CDKN1A;GATA3;FOS
Gastric cancer	5/149	0.0851901084679037	0.171090134506373	0	0	2.20317009379509	5.42612141804446	CDKN1A;GADD45B;MYC;LEF1;PIK3R1
Pathogenic Escherichia coli infection	6/197	0.0898975054427335	0.179052056295031	0	0	1.9949178846121	4.80592692366111	NFKBIA;TUBA1B;TUBA1A;FOS;TUBB4B;GAPDH
Fc epsilon RI signaling pathway	3/68	0.0907133930884326	0.179196128969773	0	0	2.92138957816377	7.01148184340254	FCER1G;ALOX5AP;PIK3R1
Herpes simplex virus 1 infection	12/498	0.0932363714703499	0.179396724857683	0	0	1.57507895492392	3.73705970583105	NFKBIA;CD74;SOCS3;HLA-DMA;IFNG;STAT1;CCL5;EIF4EBP1;IRF7;PIK3R1;HLA-DRB1;BIRC3
Adipocytokine signaling pathway	3/69	0.0937924785562989	0.179396724857683	0	0	2.87697947214076	6.80886276848008	NFKBIA;SOCS3;TNFRSF1B
Amphetamine addiction	3/69	0.0937924785562989	0.179396724857683	0	0	2.87697947214076	6.80886276848008	FOSB;FOS;CALM2
Renal cell carcinoma	3/69	0.0937924785562989	0.179396724857683	0	0	2.87697947214076	6.80886276848008	CDKN1A;PIK3R1;HIF1A
RIG-I-like receptor signaling pathway	3/70	0.0969141565420197	0.183907966351392	0	0	2.83389504092441	6.6141117358482	NFKBIA;IRF7;ISG15
Propanoate metabolism	2/34	0.0987916838265406	0.186006217204658	0	0	3.94995980707395	9.1431372695421	LDHB;LDHA
Melanoma	3/72	0.103282233365269	0.191468742330784	0	0	2.75147265077139	6.24664059202158	CDKN1A;GADD45B;PIK3R1
Non-small cell lung cancer	3/72	0.103282233365269	0.191468742330784	0	0	2.75147265077139	6.24664059202158	CDKN1A;GADD45B;PIK3R1
Leukocyte transendothelial migration	4/114	0.104076370312584	0.191468742330784	0	0	2.30385407472786	5.21277008095335	NCF1;ITGB2;CYBB;PIK3R1
Rap1 signaling pathway	6/210	0.112795912958532	0.205937992598532	0	0	1.86654531519448	4.07312884649205	TIAM1;RALA;ITGB2;PIK3R1;CALM2;RAPGEF6
Growth hormone synthesis, secretion and action	4/119	0.116846851148285	0.210149933781617	0	0	2.20312368087801	4.72986676845994	SOCS3;STAT1;PIK3R1;FOS
Neurotrophin signaling pathway	4/119	0.116846851148285	0.210149933781617	0	0	2.20312368087801	4.72986676845994	NFKBIA;MATK;PIK3R1;CALM2
Riboflavin metabolism	1/8	0.118571957757833	0.211672902367687	0	0	9.01098901098901	19.2135485348999	ACP5
Tight junction	5/169	0.126596891210966	0.222953816858008	0	0	1.9325110864745	3.9940121196038	TIAM1;MYL6;TUBA1B;TUBA1A;RAPGEF6
Alzheimer disease	9/369	0.126741381367415	0.222953816858008	0	0	1.58939144736842	3.28305752076508	TUBA1B;TUBA1A;CYBB;PIK3R1;APOE;TUBB4B;CALM2;GAPDH;RTN4
Vasopressin-regulated water reabsorption	2/44	0.150863073525333	0.263463773330473	0	0	3.00796202725463	5.68920719442713	DYNLL1;AQP3
Gap junction	3/88	0.159494253406905	0.276533201950102	0	0	2.23172675521822	4.09688655761142	TUBA1B;TUBA1A;TUBB4B
Carbohydrate digestion and absorption	2/47	0.167386276737238	0.286928552928987	0	0	2.80700250089318	5.01737971678528	ATP1B3;PIK3R1
Insulin signaling pathway	4/137	0.167871062087084	0.286928552928987	0	0	1.90320461347544	3.39638107754908	SOCS3;EIF4EBP1;PIK3R1;CALM2
Arginine and proline metabolism	2/50	0.184199919970936	0.312620990936589	0	0	2.6311629153269	4.45122668364558	SMS;SAT1
Fc gamma R-mediated phagocytosis	3/97	0.194418912259399	0.327657047933672	0	0	2.01712422786548	3.30352524757193	FCGR3A;NCF1;PIK3R1
Aldosterone synthesis and secretion	3/98	0.198412018503745	0.329774458340708	0	0	1.99578947368421	3.22800887236021	NR4A2;ATP1B3;CALM2
