pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Glycolysis / Gluconeogenesis	0.841158841158841	0.988011988011988	0.0198261062533673	-0.34890662229436	-0.877167974371139	68	GAPDH,PGAM1,GALM,PDHB,TPI1,PGM2,GPI,ENO1,ADH5,ACSS1,G6PC3,HK1,ALDOA,DLD,ALDH9A1,PCK2,PFKP,PGK1,MINPP1,ENO3,LDHA,PKM,PDHA1	Glycolysis-Gluconeogenesis
Fatty acid biosynthesis	0.842650103519669	0.988011988011988	0.0218679438176212	-0.369075056100554	-0.788010903802138	13	ACSL5,ACSL4	Fatty-acid-biosynthesis
Fructose and mannose metabolism	0.849150849150849	0.988011988011988	0.0192297089064582	-0.347098661189719	-0.826725824156773	33	TIGAR,TSTA3,GMPPA,TPI1,GMDS,AKR1B1,HK1,ALDOA,TKFC,PFKP,PMM1	Fructose-and-mannose-metabolism
Starch and sucrose metabolism	0.889110889110889	0.988011988011988	0.0161121851693944	-0.336631902158026	-0.804559586932904	35	GYG1,GYS1,PGM2,GPI,G6PC3,HK1,PYGB	Starch-and-sucrose-metabolism
Pyruvate metabolism	0.946053946053946	0.988011988011988	0.0108943796561199	-0.311324224756739	-0.751147673639079	39	PDHB,MDH2,GRHPR,MDH1,ACSS1,DLD,ALDH9A1,PCK2,ACYP2,LDHA,ME2,PKM,PDHA1,GLO1,FH,ACAT2	Pyruvate-metabolism
Butanoate metabolism	0.953815261044177	0.988011988011988	0.0105706949179311	-0.311546061090073	-0.726818477008959	28	ABAT,ACADS,ECHS1,HMGCL,HMGCS1,OXCT1,HADH,ACAT2,EHHADH,HADHA,ACAT1,BDH2,OXCT2	Butanoate-metabolism
Galactose metabolism	0.962962962962963	0.988011988011988	0.00918593980608508	-0.30237340892158	-0.714202539111011	31	GALM,PGM2,AKR1B1,GALK1,G6PC3,HK1,PFKP,GLB1,MGAM,GAA,B4GALT1,HK3,B4GALT2,LCT,GLA,PGM1,PFKL	Galactose-metabolism
Amino sugar and nucleotide sugar metabolism	0.966033966033966	0.988011988011988	0.00855469372683394	-0.298373102253806	-0.733537574183574	48	CYB5R4,TSTA3,GMPPA,HEXA,PGM2,GMDS,UAP1L1,CMAS,GPI,RENBP,GALK1,HK1,HEXB,CYB5R3,PMM1,NANP,GFPT2,NAGK,UGDH,GMPPB,FPGT,NPL,GNPDA2,AMDHD2,HK3	Amino-sugar-and-nucleotide-sugar-metabolism
Pentose and glucuronate interconversions	0.971028971028971	0.988011988011988	0.0078803141868031	-0.290269911337903	-0.692896722404416	34	GUSB,RPE,AKR1B1	Pentose-and-glucuronate-interconversions
Inositol phosphate metabolism	0.988011988011988	0.988011988011988	0.00502537209391229	-0.275074061191875	-0.694275103274137	73	INPPL1,INPP5D,PLCG2,IPPK,ITPK1,MTMR2,INPP5K,TPI1,SACM1L,PIP4K2A,IMPAD1,PIK3CD,PI4KA,MTMR14,PIK3CG,INPP4A,INPP1,PIK3C2A,PI4K2A,CDIPT,PIP5K1A,SYNJ1,MINPP1,IMPA1,ITPKC,SYNJ2,PIP4K2C,MTMR1,PI4KB,PLCB3,PLCG1,PI4K2B,PIK3C3,PTEN,PIK3C2B,PIP5K1C,INPP5E,INPP5B,INPP5F,MIOX,IMPA2,PLCB2,MTMR6	Inositol-phosphate-metabolism
