pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Amino sugar and nucleotide sugar metabolism	0.46122860020141	0.768606013276064	0.0496901392724606	-0.418479276379568	-1.01732339627716	48	UGDH,HEXB,PGM2,CYB5R3,GNPDA1,GMPPA,PGM1,NAGK,HK1,GPI,TSTA3,GMDS,HEXA,GALE,NPL,GFPT2,CYB5R4,UAP1L1,GMPPB,UGP2,CMAS	Amino-sugar-and-nucleotide-sugar-metabolism
Glycolysis / Gluconeogenesis	0.505505505505506	0.768606013276064	0.0452247443372884	-0.403422485216349	-1.00296280574384	68	GAPDH,ENO1,TPI1,PGAM1,PGM2,PGM1,HK1,GPI,PGK1,ADH5,GALM,ALDOA,PDHB,LDHA,PDHA1,PKM,ALDH1B1,PFKP	Glycolysis-Gluconeogenesis
Fructose and mannose metabolism	0.525888324873096	0.768606013276064	0.0440640346597561	-0.428498989756469	-1.00502203025727	33	TPI1,KHK,GMPPA,HK1,AKR1B1,TSTA3,TIGAR,GMDS,ALDOA,PFKFB3,GMPPB,SORD,PFKP	Fructose-and-mannose-metabolism
Pentose and glucuronate interconversions	0.712550607287449	0.967032967032967	0.0296354881939192	-0.380048816121324	-0.894194283889303	34	UGDH,AKR1B1,GUSB,SORD,UGP2,AKR1A1,RPE	Pentose-and-glucuronate-interconversions
Pyruvate metabolism	0.873737373737374	0.984177215189873	0.0180905963991599	-0.329627358810073	-0.787069494819546	39	GLO1,MDH2,GRHPR,ACAT1,PDHB,LDHA,MDH1,PDHA1,PKM,ME1,FH,ALDH1B1,ME2	Pyruvate-metabolism
Fatty acid biosynthesis	0.908794788273616	0.984177215189873	0.0201955124804332	-0.333747005557796	-0.687924034563202	13	ACSL5,MCAT,ACSL4,ACSL1,ACACA,ACSL3,OXSM,ACSBG2	Fatty-acid-biosynthesis
Propanoate metabolism	0.95116988809766	0.984177215189873	0.0121212734616549	-0.288751601349762	-0.673418823685232	32	ACADM,BCKDHA,SUCLG1,SUCLA2,ECHS1,PCCA,ACAT1,LDHA,ABAT,HADHA,PCCB,ECHDC1,DBT,ACSS1,BCKDHB,SUCLG2,MCEE,ACACA	Propanoate-metabolism
Butanoate metabolism	0.975609756097561	0.984177215189873	0.00942834302346016	-0.268831406381506	-0.617405091821121	28	ACADS,BDH2,ECHS1,ACAT1,ABAT,AACS,HADHA,HMGCL,ACSM3	Butanoate-metabolism
Nitrogen metabolism	0.984177215189873	0.984177215189873	0.0123167455730572	-0.258337794852349	-0.555892626456389	17	GLUD1,CA2,CA3,CA13	Nitrogen-metabolism
Inositol phosphate metabolism	NA	NA	NA	0.265385142850831	NA	73	PIK3CB,INPP4B,ITPKB,PIK3CA,PIKFYVE,ALDH6A1,OCRL,MTMR4,MTMR3,MTMR6,PLCD4,ISYNA1,PIP5K1C,INPP5F	Inositol-phosphate-metabolism
