pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Pyruvate metabolism	0.53125	0.895215228948722	0.245041785430996	0.267517455709874	0.96650916008219	39	LDHB,ACSS2,ALDH7A1,ME3,ACYP2,ACACA	Pyruvate-metabolism
Inositol phosphate metabolism	0.5658835546476	0.895215228948722	0.0409883873374721	-0.354726086632227	-0.975537316451474	73	PLCB3,PLCB1,TPI1,PI4K2B,PLCH2,PIP4K2A,INPP5E,MTM1,MTMR2,INPPL1,PI4KB,PLCG2,SACM1L,CDIPT,PLCD1,IMPA1,PIP4K2C,INPP1,ITPK1,PI4K2A,IMPAD1,MTMR14	Inositol-phosphate-metabolism
Ascorbate and aldarate metabolism	0.608884073672806	0.895215228948722	0.0403295396423143	-0.384064643272213	-0.935163367302791	27	UGDH	Ascorbate-and-aldarate-metabolism
Fatty acid biosynthesis	0.626650660264106	0.895215228948722	0.0437125833579551	-0.428383981441244	-0.909205461214862	13	ACSL5,ACSL4,ACSL6	Fatty-acid-biosynthesis
Pentose phosphate pathway	0.750802139037433	0.900277008310249	0.029777461260706	-0.33130993509754	-0.825493329173952	30	ALDOA,PFKP,GPI,RBKS,PGM2,PGM1,ALDOC,PFKL,PGLS,TALDO1,DERA,RPE	Pentose-phosphate-pathway
Butanoate metabolism	0.802631578947368	0.900277008310249	0.179782316298324	0.260984022418085	0.861606199541753	28	ALDH5A1,BDH1,ACSM3,HADHA	Butanoate-metabolism
Oxidative phosphorylation	0.828947368421053	0.900277008310249	0.0215076161724576	-0.302675783181255	-0.849147397417931	120	TCIRG1,COX6A1,ATP6V1E1,NDUFB10,NDUFA9,NDUFA6,ATP6AP1,ATP6V1D,ATP6V0E1,COX8A,ATP6V0C,ATP6V0B,ATP6V1F,ATP5F1C,COX5A,ATP5F1B,ATP6V0D1,NDUFV3,NDUFB7,ATP6V1A,UQCR11,NDUFA5,COX17,UQCRC1,SDHD,NDUFB2,COX15,ATP6V1B2,ATP5PF,NDUFA13,NDUFV2,ATP5F1D,UQCRC2,NDUFS7,NDUFC2,SDHC,NDUFAB1,NDUFS1,NDUFB3,NDUFS3,PPA2,UQCRQ,NDUFA1,UQCRHL,ATP5PB,NDUFS8,COX7B,SDHB,COX5B,CYC1,NDUFA7,ATP5F1E	Oxidative-phosphorylation
Pentose and glucuronate interconversions	0.83780880773362	0.900277008310249	0.024285888595648	-0.307490319927936	-0.775401711278694	34	UGDH,GUSB,UGP2,CRYL1,RPE,AKR1A1	Pentose-and-glucuronate-interconversions
Propanoate metabolism	0.855263157894737	0.900277008310249	0.173747838999571	0.233486305330686	0.797452617301846	32	LDHB,ACSS2,HADHA,ACACA,ECHDC1	Propanoate-metabolism
Nitrogen metabolism	0.973744292237443	0.973744292237443	0.0190041999938594	-0.255405078241517	-0.576591755204887	17	GLUD1	Nitrogen-metabolism
